brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Renault,5,35000,Individual,Petrol,Manual,25.17,799,53.3,5,274355.44
Honda,4,70000,Dealer,Diesel,Manual,25.6,1498,97.9,5,882717.44
Volkswagen,4,28000,Dealer,Petrol,Automatic,17.21,1197,103.6,5,799032.3
Hyundai,3,33000,Dealer,Diesel,Manual,22.0,1582,126.2,5,1037011.25
Maruti,3,18000,Dealer,Petrol,Manual,20.85,1197,83.14,5,648742.4
Hyundai,7,70000,Dealer,Diesel,Manual,22.54,1396,88.76,5,462281.72
Ford,5,40000,Individual,Petrol,Manual,18.16,1196,86.8,5,436250.56
Maruti,6,55000,Dealer,Petrol,Manual,20.73,1373,91.1,5,582520.7
Maruti,5,68500,Dealer,Petrol,Automatic,17.03,1373,91.1,7,673353.9
Maruti,13,110000,Individual,Petrol,Manual,19.7,796,46.3,5,108525.69
Maruti,7,50000,Dealer,Petrol,Manual,22.74,796,47.3,5,260702.48
MG,2,9293,Dealer,Petrol,Automatic,13.96,1451,141.0,5,1851593.4
Honda,5,34000,Individual,Diesel,Manual,26.0,1498,98.6,5,779561.6
Kia,2,10097,Dealer,Petrol,Automatic,16.8,1353,138.0,5,1959282.8
Maruti,3,57000,Dealer,Petrol,Manual,23.95,998,67.1,5,378778.44
Honda,8,119462,Dealer,Diesel,Manual,24.7,1498,98.63,5,464896.84
Maruti,9,65000,Dealer,Petrol,Manual,19.1,1197,85.8,5,358207.97
Skoda,5,46002,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1473519.6
Maruti,5,63581,Dealer,Petrol,Manual,20.85,1197,83.14,5,536751.1
Hyundai,5,50000,Dealer,Diesel,Manual,22.54,1396,88.73,5,624571.0
Renault,4,15335,Dealer,Petrol,Manual,23.01,999,67.0,5,361360.84
Maruti,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,407749.3
Maruti,13,120000,Individual,Diesel,Manual,19.3,1248,73.9,5,258041.19
Honda,12,75000,Dealer,Petrol,Manual,17.0,1497,118.0,5,287402.8
Maruti,9,58000,Dealer,Diesel,Manual,20.77,1248,88.76,7,504168.44
Mahindra,4,70000,Individual,Diesel,Manual,15.4,2179,120.0,7,1005967.9
Mahindra,3,40000,Individual,Diesel,Manual,16.55,2498,105.0,6,918836.44
Honda,11,86245,Dealer,Petrol,Manual,17.0,1497,118.0,5,332754.5
Maruti,9,61043,Dealer,Petrol,Manual,19.7,796,46.3,5,208848.19
Mini,7,21800,Dealer,Petrol,Automatic,15.6,1598,120.7,5,1640743.0
Maruti,3,31000,Dealer,Petrol,Automatic,20.28,1462,103.25,5,882417.8
Hyundai,2,50000,Individual,Diesel,Manual,22.54,1396,88.76,5,758033.06
Mahindra,10,137000,Individual,Diesel,Automatic,11.79,2179,120.0,8,517463.56
Volkswagen,7,59200,Dealer,Petrol,Automatic,16.93,1197,103.2,5,558297.4
Maruti,7,40000,Individual,Petrol,Manual,22.74,796,47.3,5,233814.92
Honda,7,170000,Individual,Diesel,Manual,25.1,1498,98.6,5,538554.44
Mahindra,3,15001,Dealer,Diesel,Manual,17.3,1497,121.0,7,1089064.2
Hyundai,5,69000,Dealer,Diesel,Manual,20.5,1582,126.2,5,931983.44
Hyundai,11,50000,Individual,Petrol,Manual,19.81,1086,68.05,5,211637.17
Mahindra,2,4000,Individual,Petrol,Manual,17.0,1197,108.6,5,873186.75
Hyundai,6,49000,Dealer,Diesel,Manual,24.0,1120,70.0,5,420528.66
Honda,5,75225,Dealer,Diesel,Manual,25.8,1498,98.6,5,471214.25
Maruti,15,64000,Dealer,Petrol,Manual,21.79,998,67.05,5,122484.37
Hyundai,8,60000,Dealer,Diesel,Manual,23.9,1582,126.2,5,493230.6
Maruti,5,30000,Dealer,Petrol,Manual,17.5,1373,91.1,7,642084.4
Tata,4,110000,Individual,Diesel,Manual,17.6,2179,153.86,7,1082974.2
Jeep,3,60000,Dealer,Diesel,Manual,17.1,1956,170.0,5,1779588.8
Honda,3,17362,Dealer,Petrol,Manual,18.6,1199,88.76,5,688705.0
Maruti,5,70000,Individual,Diesel,Manual,28.09,1248,88.5,5,649175.56
Mahindra,5,143210,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1231061.1
Maruti,6,33860,Individual,Petrol,Manual,20.51,998,67.04,5,347998.84
Maruti,8,68000,Dealer,Petrol,Manual,16.02,1373,93.7,7,531442.1
Hyundai,2,20000,Individual,Petrol,Manual,17.0,1591,121.3,5,988537.4
Hyundai,7,50000,Individual,Petrol,Manual,18.9,1197,82.0,5,389712.1
Toyota,4,55000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1602955.4
Toyota,10,66000,Dealer,Diesel,Manual,12.8,2494,102.0,7,623185.3
Tata,3,30000,Individual,Diesel,Manual,14.1,2179,153.86,7,1089904.8
Volkswagen,11,50000,Dealer,Petrol,Manual,16.47,1198,73.9,5,306222.22
Maruti,13,97000,Dealer,Petrol,Manual,19.7,796,46.3,5,159793.92
Hyundai,5,23251,Trustmark Dealer,Petrol,Manual,17.01,1591,121.3,5,767987.4
Hyundai,3,30650,Dealer,CNG,Manual,30.48,1086,59.18,5,456105.38
Volkswagen,10,120000,Individual,Petrol,Manual,16.47,1198,73.9,5,228977.4
Maruti,4,28860,Dealer,Diesel,Manual,23.4,1248,74.0,5,736197.75
Toyota,4,68000,Dealer,Diesel,Manual,13.68,2393,147.51,8,1558818.6
Renault,5,15000,Individual,Petrol,Manual,25.17,799,53.3,5,297730.03
Honda,4,34633,Dealer,Petrol,Automatic,18.2,1199,88.7,5,679948.8
Hyundai,3,19000,Dealer,Diesel,Manual,22.7,1582,126.2,5,1294391.6
Maruti,4,21444,Dealer,Petrol,Manual,24.7,796,47.3,5,307624.88
Audi,7,80000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1442227.1
Maruti,7,27894,Dealer,Petrol,Manual,21.79,998,67.05,5,316562.88
Toyota,8,68000,Dealer,Diesel,Manual,12.99,2494,100.0,8,771597.8
Volkswagen,8,56000,Dealer,Petrol,Manual,16.47,1198,73.9,5,362309.1
Toyota,8,82000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1414032.5
Maruti,9,75000,Individual,Petrol,Manual,19.7,796,46.3,5,172133.62
Renault,3,9000,Dealer,Petrol,Automatic,23.01,999,67.0,5,424056.94
Honda,11,92000,Dealer,Petrol,Manual,17.0,1497,118.0,5,323669.06
Maruti,4,35000,Individual,Petrol,Manual,21.4,1197,83.1,5,583857.2
Ford,5,80000,Individual,Diesel,Manual,25.83,1498,99.0,5,432078.2
Tata,1,5000,Individual,Petrol,Automatic,17.0,1199,118.3,5,975587.6
Mercedes-Benz,6,19500,Dealer,Diesel,Automatic,13.5,2987,254.79,5,6091163.0
Hyundai,8,55000,Dealer,Diesel,Manual,21.9,1396,88.76,5,397276.47
Hyundai,7,43500,Dealer,Petrol,Manual,17.43,1396,105.5,5,496430.6
Audi,6,56227,Dealer,Diesel,Automatic,17.68,1968,174.33,5,2189142.5
Porsche,12,126000,Individual,Petrol,Automatic,8.5,4806,500.0,5,2031133.5
Mahindra,9,80000,Individual,Diesel,Manual,15.1,2179,140.0,7,624521.0
Hyundai,10,50000,Dealer,Petrol,Manual,20.36,1197,78.9,5,247108.84
Honda,6,35000,Dealer,Diesel,Manual,26.0,1498,98.6,5,647395.6
Toyota,4,70000,Individual,Diesel,Manual,14.24,2755,174.5,7,2589101.5
Honda,4,45000,Dealer,Petrol,Manual,17.4,1497,117.6,5,830713.25
Hyundai,4,32000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1106274.6
Maruti,3,25000,Individual,Petrol,Manual,20.89,1197,81.8,5,523424.97
Hyundai,6,84475,Dealer,Diesel,Manual,22.54,1396,88.73,5,551054.7
Hyundai,5,52000,Dealer,Diesel,Manual,25.0,1493,113.42,5,736251.1
Maruti,3,20000,Individual,Diesel,Manual,28.4,1248,74.02,5,760970.2
BMW,6,39000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,2153356.0
Maruti,6,49000,Dealer,Diesel,Manual,26.59,1248,74.0,5,530470.94
Maruti,2,31000,Dealer,Diesel,Manual,24.3,1248,88.5,5,930530.5
Maruti,7,60000,Individual,Petrol,Manual,22.74,796,47.3,5,223637.5
Toyota,7,78000,Dealer,Diesel,Manual,12.99,2494,100.6,7,968806.4
Maruti,6,75000,Dealer,Petrol,Manual,23.95,998,67.05,5,305240.22
Mahindra,4,57000,Individual,Diesel,Manual,16.5,1493,70.0,7,774139.25
BMW,7,33000,Dealer,Diesel,Automatic,16.46,2993,258.0,5,3826911.5
Mercedes-Benz,10,55000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,1044055.8
Maruti,14,86156,Dealer,Petrol,Manual,19.7,796,46.3,5,164084.73
Ford,3,30000,Individual,Petrol,Manual,19.0,1194,94.68,5,626192.06
BMW,8,105000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1294109.0
Toyota,5,119000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1598206.6
Renault,2,19444,Dealer,Petrol,Automatic,13.9,1498,105.0,5,1063011.5
Land Rover,4,45000,Dealer,Diesel,Automatic,15.68,1999,177.0,5,4332098.5
Maruti,5,28000,Dealer,Petrol,Manual,22.0,1197,81.8,5,518784.84
Maruti,11,75000,Individual,Petrol,Manual,16.1,1197,85.0,5,262776.78
Hyundai,9,39200,Dealer,Petrol,Manual,17.0,1197,80.0,5,364975.28
Mahindra,9,92000,Dealer,Diesel,Manual,16.0,2179,140.0,7,751339.7
Hyundai,4,21000,Dealer,Diesel,Manual,24.0,1186,73.97,5,540689.6
Maruti,2,35000,Individual,Diesel,Manual,28.4,1248,74.02,5,760621.2
Renault,4,70000,Individual,Petrol,Manual,25.17,799,53.3,5,289520.53
Mercedes-Benz,6,26952,Dealer,Diesel,Automatic,13.0,2143,201.1,5,2483651.2
Maruti,1,20000,Individual,Petrol,Manual,16.11,1196,72.42,5,467009.34
Hyundai,8,67000,Dealer,Petrol,Manual,16.3,1797,147.5,5,615206.44
Honda,7,120000,Individual,Diesel,Manual,25.8,1498,98.6,5,346302.78
Toyota,5,60000,Dealer,Petrol,Automatic,19.16,2487,214.5,5,2079832.0
Toyota,6,199253,Dealer,Diesel,Manual,12.99,2494,100.6,8,1116020.4
Honda,7,68900,Dealer,Diesel,Manual,25.1,1498,98.6,5,578217.94
BMW,5,30000,Individual,Diesel,Automatic,20.68,1995,188.0,5,2415048.5
Maruti,1,25000,Individual,Petrol,Manual,21.01,1197,81.8,5,657841.56
Tata,4,10000,Individual,Petrol,Manual,23.84,1199,84.0,5,454847.4
Maruti,2,27645,Dealer,Diesel,Manual,28.09,1248,88.5,5,865626.8
Honda,6,15000,Dealer,Petrol,Manual,18.7,1199,88.7,5,552447.5
Hyundai,12,73000,Dealer,Petrol,Manual,20.36,1197,78.9,5,217090.98
Skoda,2,20000,Individual,Petrol,Automatic,14.84,1598,103.2,5,934760.7
Volkswagen,10,78800,Dealer,Diesel,Manual,22.07,1199,73.9,5,293714.62
Maruti,1,5000,Individual,Petrol,Automatic,17.99,1462,103.26,7,1056007.2
Hyundai,10,45000,Dealer,Petrol,Automatic,19.2,1197,80.0,5,348482.06
Maruti,15,15000,Individual,Petrol,Manual,19.7,796,46.3,5,103401.734
Toyota,7,61000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1625587.0
Maruti,6,41586,Dealer,Petrol,Manual,21.79,998,67.05,5,352090.22
Hyundai,6,63471,Dealer,Diesel,Manual,24.0,1120,70.0,5,418933.1
Mercedes-Benz,7,90000,Dealer,Diesel,Automatic,12.0,2987,224.0,7,3211151.8
Hyundai,8,90000,Individual,Diesel,Manual,22.54,1396,88.76,5,357148.12
Maruti,8,40000,Individual,Petrol,Manual,20.92,998,67.1,5,253024.62
Renault,5,50000,Individual,Petrol,Manual,25.17,799,53.3,5,266551.4
Maruti,5,26000,Dealer,Petrol,Manual,18.9,998,67.1,5,375954.8
Hyundai,7,40000,Individual,Petrol,Manual,18.9,1197,82.0,5,416472.47
Hyundai,8,63000,Dealer,Diesel,Manual,21.9,1396,88.76,5,403259.53
Mahindra,4,65000,Dealer,Diesel,Manual,21.0,1498,74.96,7,606229.6
Honda,12,101689,Dealer,Petrol,Manual,13.5,1799,130.0,5,357925.56
Volkswagen,5,146000,Individual,Petrol,Manual,18.78,1198,74.0,5,356266.38
Maruti,7,70000,Individual,Petrol,Manual,19.1,1197,85.8,5,402471.94
BMW,10,70000,Individual,Diesel,Automatic,14.49,2993,258.0,5,1768835.9
Hyundai,13,120000,Individual,Petrol,Manual,19.81,1086,68.05,5,124762.914
Ford,3,25592,Dealer,Petrol,Automatic,14.8,1497,121.36,5,985173.75
Maruti,3,10000,Individual,Petrol,Manual,23.95,998,67.05,5,348337.2
Maruti,6,63254,Dealer,Diesel,Manual,25.2,1248,74.0,5,494087.44
BMW,2,10000,Individual,Diesel,Automatic,16.78,1995,190.0,5,4930634.0
Maruti,5,22000,Dealer,Petrol,Manual,15.4,1590,94.0,5,680750.75
Maruti,6,60000,Individual,Diesel,Manual,26.59,1248,74.0,5,524899.6
Toyota,10,103000,Dealer,CNG,Manual,12.4,1998,132.0,8,863405.7
Maruti,8,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,398165.16
Hyundai,5,55000,Dealer,Petrol,Manual,17.01,1591,121.3,5,761057.25
Ford,8,55000,Individual,Diesel,Manual,20.0,1399,68.1,5,265945.06
Tata,13,60000,Individual,Diesel,Manual,11.57,2179,138.1,7,228039.47
Isuzu,4,51000,Individual,Diesel,Manual,12.4,2499,134.0,5,1272117.6
Maruti,11,57000,Dealer,Petrol,Manual,18.9,998,67.1,5,230350.69
Mahindra,6,64000,Dealer,Diesel,Manual,16.0,1997,140.0,7,942413.8
BMW,4,12500,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3919959.0
Toyota,5,134000,Individual,Diesel,Manual,12.99,2494,100.6,8,1037413.9
Audi,10,110000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1158419.9
Volkswagen,5,45000,Dealer,Petrol,Manual,16.2,1199,74.0,5,514337.88
Maruti,4,18000,Individual,Petrol,Manual,17.5,1373,91.1,7,761529.2
Ford,9,76000,Dealer,Diesel,Manual,20.0,1399,68.0,5,262871.78
Volkswagen,6,48000,Dealer,Diesel,Automatic,21.21,1498,103.2,5,611810.56
Hyundai,7,41000,Dealer,Petrol,Manual,18.9,1197,82.0,5,413643.1
Honda,2,14000,Dealer,Petrol,Automatic,19.0,1199,88.76,5,747426.9
Toyota,4,52000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1598314.9
Toyota,7,79000,Dealer,Diesel,Manual,12.99,2494,100.6,7,979136.06
Hyundai,8,33135,Dealer,Petrol,Manual,18.5,1197,80.0,5,389352.88
Ford,7,55000,Dealer,Petrol,Manual,15.8,1499,110.0,5,505026.94
Maruti,9,70000,Individual,Petrol,Manual,18.9,998,67.1,5,245565.62
Honda,5,46858,Dealer,Petrol,Automatic,19.0,1199,88.7,5,609335.25
Audi,8,60000,Individual,Diesel,Automatic,17.68,1968,174.33,5,1643906.9
Maruti,4,45000,Dealer,Diesel,Manual,24.3,1248,88.5,5,795867.06
Hyundai,2,2200,Dealer,Petrol,Manual,17.19,1197,81.86,5,733034.6
Mahindra,7,84000,Dealer,Diesel,Manual,15.96,2523,62.1,7,564869.8
Mahindra,9,60000,Individual,Diesel,Manual,15.96,2523,62.1,7,445035.62
Toyota,6,71000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1071181.2
Honda,5,53123,Dealer,Petrol,Manual,17.8,1497,117.3,5,684839.44
Maruti,13,35000,Individual,Petrol,Manual,19.7,796,46.3,5,138179.11
Maruti,11,49000,Dealer,Petrol,Manual,18.9,998,67.1,5,237693.44
Mahindra,6,40000,Individual,Diesel,Manual,15.1,2179,140.0,7,933151.2
Maruti,6,60000,Individual,Petrol,Manual,23.95,998,67.05,5,276521.22
Maruti,13,100000,Individual,Petrol,Manual,18.9,1061,67.0,5,138775.64
Maruti,6,43000,Dealer,Petrol,Manual,20.85,1197,83.14,5,510955.2
Hyundai,2,26000,Dealer,Petrol,Manual,17.01,1591,121.3,5,955335.8
Hyundai,4,39000,Dealer,Diesel,Manual,21.19,1396,88.73,5,728888.25
Honda,5,64029,Dealer,Petrol,Manual,17.8,1497,117.3,5,682295.06
Tata,3,40000,Individual,Diesel,Manual,27.28,1047,69.0,5,428967.22
Maruti,4,35000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,678257.2
Ford,9,69000,Dealer,Diesel,Manual,20.0,1399,68.0,5,253420.9
Isuzu,3,120000,Individual,Diesel,Manual,12.4,2499,134.0,5,1294171.9
Mahindra,5,30000,Individual,Diesel,Manual,25.32,1198,77.0,6,455199.78
Volkswagen,6,51000,Dealer,Diesel,Automatic,21.21,1498,103.2,5,615205.25
Mahindra,4,50000,Dealer,Diesel,Manual,25.32,1198,77.0,6,528980.1
Maruti,6,127000,Dealer,Diesel,Manual,28.4,1248,74.0,5,486419.9
Hyundai,5,77000,Dealer,Diesel,Manual,22.54,1396,88.73,5,652196.4
Hyundai,10,58519,Dealer,Petrol,Manual,19.81,1086,68.05,5,240342.61
Ford,6,77506,Dealer,Diesel,Manual,25.83,1498,99.0,5,476883.84
Honda,8,57239,Dealer,Petrol,Manual,18.0,1198,86.7,5,373858.56
Hyundai,2,35166,Dealer,Petrol,Manual,18.9,1197,81.86,5,552706.25
Datsun,3,30000,Individual,Petrol,Manual,22.5,999,67.0,5,301434.12
Maruti,5,68000,Dealer,Diesel,Manual,26.59,1248,74.0,5,558854.06
Maruti,7,100000,Individual,Diesel,Manual,23.4,1248,74.0,5,455823.16
Tata,2,68000,Dealer,Diesel,Manual,17.0,1956,138.1,5,1516582.6
Volkswagen,8,34000,Individual,Petrol,Manual,15.04,1598,103.6,5,429803.84
Ford,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,459833.5
Toyota,14,175000,Dealer,Diesel,Manual,12.8,2494,102.0,8,544593.1
Hyundai,1,20000,Individual,Petrol,Automatic,19.65,1197,86.8,5,667469.25
Mahindra,6,60000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1127146.5
Maruti,2,52000,Individual,Petrol,Manual,23.1,998,67.04,5,424749.06
Maruti,5,33582,Dealer,Petrol,Automatic,19.12,1373,91.1,5,696386.75
Mahindra,6,150000,Dealer,Diesel,Manual,15.96,2523,62.1,7,588663.75
Volkswagen,10,27282,Dealer,Petrol,Manual,16.47,1198,73.9,5,302473.4
Audi,4,36000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,2426346.5
Maruti,3,33000,Dealer,Petrol,Manual,22.0,1197,81.8,5,591443.0
Honda,4,53000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,640279.94
Ford,2,15000,Individual,Petrol,Manual,19.0,1194,94.68,5,684153.4
Mahindra,10,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,376291.25
Maruti,10,150000,Individual,Diesel,Manual,22.9,1248,74.0,5,294703.1
Maruti,1,20000,Individual,Petrol,Manual,21.01,1197,81.8,5,661574.9
Hyundai,3,40000,Individual,Diesel,Manual,22.0,1582,126.2,5,1038868.25
Toyota,4,29244,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1923350.2
Hyundai,5,30000,Dealer,Petrol,Manual,15.8,1591,121.3,5,918497.44
BMW,3,43000,Dealer,Diesel,Automatic,18.59,2993,261.49,5,4295017.5
Honda,5,93877,Individual,Petrol,Manual,17.8,1497,117.3,5,672687.0
Renault,3,39000,Individual,Petrol,Manual,25.17,799,53.3,5,305892.4
Toyota,5,56000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1579904.8
Maruti,4,53000,Dealer,Diesel,Manual,27.39,1248,74.0,5,644296.3
Skoda,6,100000,Dealer,Petrol,Manual,15.0,1598,103.52,5,533761.4
Ford,6,85000,Individual,Diesel,Manual,25.83,1498,99.0,5,357539.0
Volkswagen,10,70000,Individual,Petrol,Manual,16.47,1198,73.9,5,268790.12
Audi,8,43000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1337675.0
Honda,6,35380,Dealer,Diesel,Manual,27.3,1498,98.6,5,600409.25
Renault,6,93292,Dealer,Diesel,Manual,19.64,1461,108.45,5,603721.06
Maruti,8,61000,Dealer,CNG,Manual,26.2,998,58.2,5,294533.7
Land Rover,9,87500,Dealer,Diesel,Automatic,12.7,2179,187.7,5,2451101.5
Skoda,6,33000,Dealer,Petrol,Automatic,14.3,1598,103.52,5,601927.94
Maruti,7,60000,Individual,Diesel,Manual,25.2,1248,74.0,5,447832.38
Audi,5,45000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,2659884.5
Hyundai,5,40000,Individual,Petrol,Manual,17.19,1197,81.86,5,548843.5
Maruti,4,15000,Individual,Diesel,Manual,24.3,1248,88.5,5,844884.56
Volkswagen,3,58000,Dealer,Petrol,Manual,16.2,1199,74.0,5,598215.06
Mahindra,2,20000,Individual,Diesel,Manual,15.4,2523,75.0,7,934785.6
Ford,4,35000,Dealer,Petrol,Automatic,14.8,1497,121.36,5,840841.4
Mahindra,4,65000,Dealer,Diesel,Automatic,16.0,1997,140.0,7,1228420.1
Maruti,7,100000,Dealer,Diesel,Manual,22.9,1248,74.0,5,469423.72
Hyundai,6,10000,Individual,Petrol,Manual,18.9,1197,82.0,5,451325.4
Hyundai,2,12000,Individual,Petrol,Manual,15.8,1591,121.3,5,1092973.2
Mahindra,5,37000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1228187.0
Maruti,3,77600,Dealer,Diesel,Automatic,28.4,1248,74.0,5,707662.3
Hyundai,2,17000,Dealer,Petrol,Manual,18.27,998,118.35,5,994781.0
Maruti,8,90145,Dealer,Diesel,Manual,28.4,1248,74.0,5,407421.25
Ford,8,57617,Individual,Diesel,Manual,20.0,1399,68.1,5,268718.12
Hyundai,9,60795,Dealer,Diesel,Manual,22.32,1582,126.3,5,476231.22
Hyundai,3,42700,Individual,Diesel,Manual,22.0,1582,126.2,5,1038071.0
Hyundai,4,10000,Individual,Petrol,Manual,18.6,1197,81.83,5,641839.5
Hyundai,10,50000,Individual,Petrol,Manual,17.01,1591,121.3,5,373451.6
Maruti,8,100000,Individual,Diesel,Manual,22.9,1248,74.0,5,384060.4
Maruti,6,82000,Dealer,Petrol,Manual,16.1,1197,85.0,5,476948.88
Maruti,5,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,533034.94
Datsun,2,30000,Individual,Petrol,Automatic,19.59,1198,76.43,5,554086.4
Honda,8,78000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,431654.78
Maruti,3,40000,Individual,Petrol,Manual,19.0,1197,85.8,5,533526.25
Hyundai,6,5000,Individual,Petrol,Manual,20.36,1197,78.9,5,398381.66
Hyundai,6,21000,Dealer,Petrol,Manual,20.36,1197,78.9,5,394660.66
Hyundai,8,31178,Dealer,Petrol,Automatic,18.9,1197,81.86,5,398658.34
Renault,2,11000,Dealer,Petrol,Manual,23.01,999,67.0,5,422508.84
Ford,7,62000,Dealer,Diesel,Manual,23.0,1498,98.96,5,520279.16
Mahindra,5,120000,Individual,Diesel,Manual,15.96,2523,63.0,9,548729.44
Hyundai,4,70000,Individual,Petrol,Manual,17.01,1591,121.3,5,825678.06
Hyundai,6,29751,Dealer,Petrol,Manual,18.9,1197,82.0,5,450355.44
Maruti,1,10000,Individual,Petrol,Manual,22.05,796,47.3,5,337714.0
Mahindra,9,120000,Individual,Diesel,Manual,15.1,2179,140.0,7,625546.25
Maruti,4,66628,Dealer,CNG,Manual,26.6,998,58.16,5,389440.88
Maruti,9,11500,Individual,Petrol,Manual,20.92,998,67.1,5,216619.03
Maruti,4,61000,Dealer,Diesel,Manual,24.3,1248,88.5,5,786836.5
Maruti,4,70000,Dealer,Diesel,Manual,28.09,1248,88.5,5,748959.56
Hyundai,2,13800,Dealer,Petrol,Manual,20.7,1197,81.86,5,647481.44
BMW,2,7500,Dealer,Petrol,Automatic,14.28,1998,254.7,4,5679223.5
Ford,5,80000,Individual,Diesel,Manual,26.1,1498,99.23,5,600090.94
Maruti,14,55000,Individual,Petrol,Manual,19.7,796,46.3,5,108114.23
Honda,7,68000,Dealer,Diesel,Manual,26.0,1498,98.6,5,544644.56
Toyota,14,94000,Dealer,Diesel,Manual,12.99,2494,100.0,7,374865.72
Mercedes-Benz,4,26000,Dealer,Petrol,Automatic,12.0,1991,184.0,5,3999984.5
Maruti,4,29000,Dealer,Diesel,Manual,24.3,1248,88.5,5,823079.75
Mahindra,9,74000,Dealer,Diesel,Manual,15.1,2179,140.0,7,648441.1
Hyundai,7,57212,Dealer,Diesel,Manual,22.54,1396,88.73,5,487949.4
Toyota,11,158000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1070967.8
Ford,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,644227.5
Honda,14,85000,Dealer,Petrol,Manual,17.7,1497,78.0,5,188647.03
Hyundai,2,8000,Dealer,Petrol,Manual,18.9,1197,81.86,5,581849.44
Volkswagen,8,58969,Dealer,Diesel,Manual,20.54,1598,103.6,5,402792.94
Maruti,10,115000,Dealer,Petrol,Manual,19.7,796,46.3,5,147638.36
Toyota,3,27000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1941675.0
Maruti,3,23000,Individual,Petrol,Automatic,22.0,1197,81.8,5,648991.1
Maruti,3,32000,Dealer,Petrol,Manual,17.5,1373,91.1,7,804016.1
Maruti,5,62000,Dealer,Petrol,Automatic,23.1,998,67.04,5,459280.4
Tata,3,34000,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1558924.2
Mahindra,7,98000,Dealer,Diesel,Manual,12.05,2179,120.0,8,687889.06
Renault,4,35000,Dealer,Petrol,Automatic,24.04,999,67.0,5,390288.6
Hyundai,10,47000,Dealer,Petrol,Manual,20.36,1197,78.9,5,232648.06
Maruti,7,38000,Dealer,Petrol,Manual,16.02,1373,93.7,7,598940.6
Toyota,8,151000,Individual,Diesel,Manual,12.99,2494,100.0,7,813904.1
Ford,10,68000,Individual,Diesel,Manual,20.0,1399,68.0,5,223824.62
Hyundai,9,55000,Individual,Diesel,Manual,22.32,1582,126.32,5,486381.84
Ford,3,5000,Individual,Petrol,Manual,17.0,1497,121.36,5,837877.2
Toyota,8,128000,Dealer,Diesel,Manual,12.99,2494,100.57,7,833483.5
Toyota,4,56000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1617544.0
Toyota,11,58980,Dealer,Diesel,Manual,12.8,2494,102.0,8,513058.75
Mahindra,3,21500,Individual,Diesel,Automatic,15.1,2179,152.87,7,1606608.5
Skoda,7,59864,Dealer,Diesel,Manual,18.7,1896,66.0,5,956382.3
Maruti,8,50000,Individual,Petrol,Manual,20.51,998,67.04,5,283550.25
Hyundai,8,59000,Dealer,Diesel,Manual,23.5,1396,88.7,5,491510.6
Maruti,9,70000,Individual,Petrol,Manual,17.5,1298,85.8,5,355849.72
Maruti,7,78000,Individual,Diesel,Manual,26.21,1248,88.5,5,567711.6
Mahindra,5,46400,Dealer,Diesel,Manual,15.4,2179,120.0,7,1003959.06
Volkswagen,8,55322,Dealer,Petrol,Manual,16.47,1198,74.0,5,391118.0
Hyundai,8,59867,Dealer,Diesel,Manual,22.32,1582,126.32,5,495720.97
BMW,6,52000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,2449281.2
Hyundai,7,151315,Dealer,Diesel,Manual,24.0,1120,70.0,5,343761.53
Renault,3,28000,Individual,Petrol,Manual,23.01,999,67.0,5,341473.03
Skoda,7,83300,Dealer,Diesel,Automatic,17.2,1968,138.03,5,1004086.4
Porsche,6,25000,Dealer,Diesel,Automatic,13.5,2967,240.0,5,6211128.5
