brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Honda,12,75000,Dealer,Petrol,Manual,17,1497,118,5,300000
Maruti,9,58000,Dealer,Diesel,Manual,20.77,1248,88.76,7,395000
Mahindra,4,70000,Individual,Diesel,Manual,15.4,2179,120,7,900000
Mahindra,3,40000,Individual,Diesel,Manual,16.55,2498,105,6,850000
Honda,11,86245,Dealer,Petrol,Manual,17,1497,118,5,305000
Maruti,9,61043,Dealer,Petrol,Manual,19.7,796,46.3,5,210000
Mini,7,21800,Dealer,Petrol,Automatic,15.6,1598,120.7,5,2000000
Maruti,3,31000,Dealer,Petrol,Automatic,20.28,1462,103.25,5,890000
Hyundai,2,50000,Individual,Diesel,Manual,22.54,1396,88.76,5,820000
Mahindra,10,137000,Individual,Diesel,Automatic,11.79,2179,120,8,480000
Volkswagen,7,59200,Dealer,Petrol,Automatic,16.93,1197,103.2,5,540000
Maruti,7,40000,Individual,Petrol,Manual,22.74,796,47.3,5,230000
Honda,7,170000,Individual,Diesel,Manual,25.1,1498,98.6,5,600000
Mahindra,3,15001,Dealer,Diesel,Manual,17.3,1497,121,7,1375000
Hyundai,5,69000,Dealer,Diesel,Manual,20.5,1582,126.2,5,825000
Hyundai,11,50000,Individual,Petrol,Manual,19.81,1086,68.05,5,215000
Mahindra,2,4000,Individual,Petrol,Manual,17,1197,108.6,5,890000
Hyundai,6,49000,Dealer,Diesel,Manual,24,1120,70,5,370000
Honda,5,75225,Dealer,Diesel,Manual,25.8,1498,98.6,5,580000
Maruti,15,64000,Dealer,Petrol,Manual,21.79,998,67.05,5,120000
Hyundai,8,60000,Dealer,Diesel,Manual,23.9,1582,126.2,5,485000
Maruti,5,30000,Dealer,Petrol,Manual,17.5,1373,91.1,7,635000
Tata,4,110000,Individual,Diesel,Manual,17.6,2179,153.86,7,990000
Jeep,3,60000,Dealer,Diesel,Manual,17.1,1956,170,5,1745000
Honda,3,17362,Dealer,Petrol,Manual,18.6,1199,88.76,5,825000
Maruti,5,70000,Individual,Diesel,Manual,28.09,1248,88.5,5,650000
Mahindra,5,143210,Dealer,Diesel,Automatic,16,2179,140,7,1275000
Maruti,6,33860,Individual,Petrol,Manual,20.51,998,67.04,5,325000
Maruti,8,68000,Dealer,Petrol,Manual,16.02,1373,93.7,7,495000
Hyundai,2,20000,Individual,Petrol,Manual,17,1591,121.3,5,970000
Hyundai,7,50000,Individual,Petrol,Manual,18.9,1197,82,5,400000
Toyota,4,55000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000
Toyota,10,66000,Dealer,Diesel,Manual,12.8,2494,102,7,750000
Tata,3,30000,Individual,Diesel,Manual,14.1,2179,153.86,7,1100000
Volkswagen,11,50000,Dealer,Petrol,Manual,16.47,1198,73.9,5,395000
Maruti,13,97000,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
Hyundai,5,23251,Trustmark Dealer,Petrol,Manual,17.01,1591,121.3,5,700000
Hyundai,3,30650,Dealer,CNG,Manual,30.48,1086,59.18,5,480000
Volkswagen,10,120000,Individual,Petrol,Manual,16.47,1198,73.9,5,300000
Maruti,4,28860,Dealer,Diesel,Manual,23.4,1248,74,5,520000
Toyota,4,68000,Dealer,Diesel,Manual,13.68,2393,147.51,8,1360000
Renault,5,15000,Individual,Petrol,Manual,25.17,799,53.3,5,299000
Honda,4,34633,Dealer,Petrol,Automatic,18.2,1199,88.7,5,625000
Hyundai,3,19000,Dealer,Diesel,Manual,22.7,1582,126.2,5,1700000
Maruti,4,21444,Dealer,Petrol,Manual,24.7,796,47.3,5,311000
Audi,7,80000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1350000
Maruti,7,27894,Dealer,Petrol,Manual,21.79,998,67.05,5,375000
Toyota,8,68000,Dealer,Diesel,Manual,12.99,2494,100,8,650000
Volkswagen,8,56000,Dealer,Petrol,Manual,16.47,1198,73.9,5,355000
Toyota,8,82000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1249000
Maruti,9,75000,Individual,Petrol,Manual,19.7,796,46.3,5,222000
Renault,3,9000,Dealer,Petrol,Automatic,23.01,999,67,5,420000
Honda,11,92000,Dealer,Petrol,Manual,17,1497,118,5,300000
Maruti,4,35000,Individual,Petrol,Manual,21.4,1197,83.1,5,600000
Ford,5,80000,Individual,Diesel,Manual,25.83,1498,99,5,549000
Tata,1,5000,Individual,Petrol,Automatic,17,1199,118.3,5,1000000
Mercedes-Benz,6,19500,Dealer,Diesel,Automatic,13.5,2987,254.79,5,5700000
Hyundai,8,55000,Dealer,Diesel,Manual,21.9,1396,88.76,5,385000
Hyundai,7,43500,Dealer,Petrol,Manual,17.43,1396,105.5,5,520000
Audi,6,56227,Dealer,Diesel,Automatic,17.68,1968,174.33,5,2675000
Porsche,12,126000,Individual,Petrol,Automatic,8.5,4806,500,5,2000000
Mahindra,9,80000,Individual,Diesel,Manual,15.1,2179,140,7,550000
Hyundai,10,50000,Dealer,Petrol,Manual,20.36,1197,78.9,5,210000
Honda,6,35000,Dealer,Diesel,Manual,26,1498,98.6,5,621000
Toyota,4,70000,Individual,Diesel,Manual,14.24,2755,174.5,7,2800000
Honda,4,45000,Dealer,Petrol,Manual,17.4,1497,117.6,5,715000
Hyundai,4,32000,Dealer,Petrol,Automatic,13,1591,121.3,5,1125000
Maruti,3,25000,Individual,Petrol,Manual,20.89,1197,81.8,5,492000
Hyundai,6,84475,Dealer,Diesel,Manual,22.54,1396,88.73,5,481000
Hyundai,5,52000,Dealer,Diesel,Manual,25,1493,113.42,5,680000
Maruti,3,20000,Individual,Diesel,Manual,28.4,1248,74.02,5,650000
BMW,6,39000,Dealer,Diesel,Automatic,19.59,1995,184,5,1890000
Maruti,6,49000,Dealer,Diesel,Manual,26.59,1248,74,5,470000
Maruti,2,31000,Dealer,Diesel,Manual,24.3,1248,88.5,5,900000
Maruti,7,60000,Individual,Petrol,Manual,22.74,796,47.3,5,250000
Toyota,7,78000,Dealer,Diesel,Manual,12.99,2494,100.6,7,965000
Maruti,6,75000,Dealer,Petrol,Manual,23.95,998,67.05,5,265000
Mahindra,4,57000,Individual,Diesel,Manual,16.5,1493,70,7,718000
BMW,7,33000,Dealer,Diesel,Automatic,16.46,2993,258,5,3495000
Mercedes-Benz,10,55000,Dealer,Diesel,Automatic,14.21,2143,203,5,950000
Maruti,14,86156,Dealer,Petrol,Manual,19.7,796,46.3,5,185000
Ford,3,30000,Individual,Petrol,Manual,19,1194,94.68,5,630000
BMW,8,105000,Dealer,Diesel,Automatic,18.88,1995,184,5,1465000
Toyota,5,119000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1400000
Renault,2,19444,Dealer,Petrol,Automatic,13.9,1498,105,5,1140000
Land Rover,4,45000,Dealer,Diesel,Automatic,15.68,1999,177,5,4350000
Maruti,5,28000,Dealer,Petrol,Manual,22,1197,81.8,5,425000
Maruti,11,75000,Individual,Petrol,Manual,16.1,1197,85,5,250000
Hyundai,9,39200,Dealer,Petrol,Manual,17,1197,80,5,345000
Mahindra,9,92000,Dealer,Diesel,Manual,16,2179,140,7,550000
Hyundai,4,21000,Dealer,Diesel,Manual,24,1186,73.97,5,455000
Maruti,2,35000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000
Renault,4,70000,Individual,Petrol,Manual,25.17,799,53.3,5,270000
Mercedes-Benz,6,26952,Dealer,Diesel,Automatic,13,2143,201.1,5,2600000
Maruti,1,20000,Individual,Petrol,Manual,16.11,1196,72.42,5,480000
Hyundai,8,67000,Dealer,Petrol,Manual,16.3,1797,147.5,5,554000
Honda,7,120000,Individual,Diesel,Manual,25.8,1498,98.6,5,300000
Toyota,5,60000,Dealer,Petrol,Automatic,19.16,2487,214.5,5,1950000
Toyota,6,199253,Dealer,Diesel,Manual,12.99,2494,100.6,8,1151000
Honda,7,68900,Dealer,Diesel,Manual,25.1,1498,98.6,5,655000
BMW,5,30000,Individual,Diesel,Automatic,20.68,1995,188,5,2200000
Maruti,1,25000,Individual,Petrol,Manual,21.01,1197,81.8,5,700000
Tata,4,10000,Individual,Petrol,Manual,23.84,1199,84,5,450000
Maruti,2,27645,Dealer,Diesel,Manual,28.09,1248,88.5,5,951000
Honda,6,15000,Dealer,Petrol,Manual,18.7,1199,88.7,5,561000
Hyundai,12,73000,Dealer,Petrol,Manual,20.36,1197,78.9,5,190000
Skoda,2,20000,Individual,Petrol,Automatic,14.84,1598,103.2,5,950000
Volkswagen,10,78800,Dealer,Diesel,Manual,22.07,1199,73.9,5,220000
Maruti,1,5000,Individual,Petrol,Automatic,17.99,1462,103.26,7,900000
Hyundai,10,45000,Dealer,Petrol,Automatic,19.2,1197,80,5,385000
Maruti,15,15000,Individual,Petrol,Manual,19.7,796,46.3,5,120000
Toyota,7,61000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1690000
Maruti,6,41586,Dealer,Petrol,Manual,21.79,998,67.05,5,360000
Hyundai,6,63471,Dealer,Diesel,Manual,24,1120,70,5,508000
Mercedes-Benz,7,90000,Dealer,Diesel,Automatic,12,2987,224,7,3200000
Hyundai,8,90000,Individual,Diesel,Manual,22.54,1396,88.76,5,285000
Maruti,8,40000,Individual,Petrol,Manual,20.92,998,67.1,5,230000
Renault,5,50000,Individual,Petrol,Manual,25.17,799,53.3,5,252000
Maruti,5,26000,Dealer,Petrol,Manual,18.9,998,67.1,5,375000
Hyundai,7,40000,Individual,Petrol,Manual,18.9,1197,82,5,500000
Hyundai,8,63000,Dealer,Diesel,Manual,21.9,1396,88.76,5,460000
Mahindra,4,65000,Dealer,Diesel,Manual,21,1498,74.96,7,675000
Honda,12,101689,Dealer,Petrol,Manual,13.5,1799,130,5,465000
Volkswagen,5,146000,Individual,Petrol,Manual,18.78,1198,74,5,350000
Maruti,7,70000,Individual,Petrol,Manual,19.1,1197,85.8,5,425000
BMW,10,70000,Individual,Diesel,Automatic,14.49,2993,258,5,1950000
Hyundai,13,120000,Individual,Petrol,Manual,19.81,1086,68.05,5,105000
Ford,3,25592,Dealer,Petrol,Automatic,14.8,1497,121.36,5,1095000
Maruti,3,10000,Individual,Petrol,Manual,23.95,998,67.05,5,320000
Maruti,6,63254,Dealer,Diesel,Manual,25.2,1248,74,5,575000
BMW,2,10000,Individual,Diesel,Automatic,16.78,1995,190,5,5500000
Maruti,5,22000,Dealer,Petrol,Manual,15.4,1590,94,5,625000
Maruti,6,60000,Individual,Diesel,Manual,26.59,1248,74,5,530000
Toyota,10,103000,Dealer,CNG,Manual,12.4,1998,132,8,1080000
Maruti,8,120000,Individual,Diesel,Manual,23.4,1248,74,5,350000
Hyundai,5,55000,Dealer,Petrol,Manual,17.01,1591,121.3,5,650000
Ford,8,55000,Individual,Diesel,Manual,20,1399,68.1,5,250000
Tata,13,60000,Individual,Diesel,Manual,11.57,2179,138.1,7,190000
Isuzu,4,51000,Individual,Diesel,Manual,12.4,2499,134,5,1250000
Maruti,11,57000,Dealer,Petrol,Manual,18.9,998,67.1,5,211000
Mahindra,6,64000,Dealer,Diesel,Manual,16,1997,140,7,945000
BMW,4,12500,Dealer,Diesel,Automatic,22.48,1995,187.74,5,4175000
Toyota,5,134000,Individual,Diesel,Manual,12.99,2494,100.6,8,1050000
Audi,10,110000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1000000
Volkswagen,5,45000,Dealer,Petrol,Manual,16.2,1199,74,5,450000
Maruti,4,18000,Individual,Petrol,Manual,17.5,1373,91.1,7,675000
Ford,9,76000,Dealer,Diesel,Manual,20,1399,68,5,250000
Volkswagen,6,48000,Dealer,Diesel,Automatic,21.21,1498,103.2,5,559000
Hyundai,7,41000,Dealer,Petrol,Manual,18.9,1197,82,5,380000
Honda,2,14000,Dealer,Petrol,Automatic,19,1199,88.76,5,760000
Toyota,4,52000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000
Toyota,7,79000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1140000
Hyundai,8,33135,Dealer,Petrol,Manual,18.5,1197,80,5,325000
Ford,7,55000,Dealer,Petrol,Manual,15.8,1499,110,5,510000
Maruti,9,70000,Individual,Petrol,Manual,18.9,998,67.1,5,210000
Honda,5,46858,Dealer,Petrol,Automatic,19,1199,88.7,5,725000
Audi,8,60000,Individual,Diesel,Automatic,17.68,1968,174.33,5,1700000
Maruti,4,45000,Dealer,Diesel,Manual,24.3,1248,88.5,5,945000
Hyundai,2,2200,Dealer,Petrol,Manual,17.19,1197,81.86,5,665000
Mahindra,7,84000,Dealer,Diesel,Manual,15.96,2523,62.1,7,500000
Mahindra,9,60000,Individual,Diesel,Manual,15.96,2523,62.1,7,520000
Toyota,6,71000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1275000
Honda,5,53123,Dealer,Petrol,Manual,17.8,1497,117.3,5,700000
Maruti,13,35000,Individual,Petrol,Manual,19.7,796,46.3,5,140000
Maruti,11,49000,Dealer,Petrol,Manual,18.9,998,67.1,5,220000
Mahindra,6,40000,Individual,Diesel,Manual,15.1,2179,140,7,700000
Maruti,6,60000,Individual,Petrol,Manual,23.95,998,67.05,5,240000
Maruti,13,100000,Individual,Petrol,Manual,18.9,1061,67,5,150000
Maruti,6,43000,Dealer,Petrol,Manual,20.85,1197,83.14,5,625000
Hyundai,2,26000,Dealer,Petrol,Manual,17.01,1591,121.3,5,950000
Hyundai,4,39000,Dealer,Diesel,Manual,21.19,1396,88.73,5,850000
Honda,5,64029,Dealer,Petrol,Manual,17.8,1497,117.3,5,750000
Tata,3,40000,Individual,Diesel,Manual,27.28,1047,69,5,350000
Maruti,4,35000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,670000
Ford,9,69000,Dealer,Diesel,Manual,20,1399,68,5,235000
Isuzu,3,120000,Individual,Diesel,Manual,12.4,2499,134,5,1200000
Mahindra,5,30000,Individual,Diesel,Manual,25.32,1198,77,6,450000
Volkswagen,6,51000,Dealer,Diesel,Automatic,21.21,1498,103.2,5,585000
Mahindra,4,50000,Dealer,Diesel,Manual,25.32,1198,77,6,490000
Maruti,6,127000,Dealer,Diesel,Manual,28.4,1248,74,5,585000
Hyundai,5,77000,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000
Hyundai,10,58519,Dealer,Petrol,Manual,19.81,1086,68.05,5,260000
Ford,6,77506,Dealer,Diesel,Manual,25.83,1498,99,5,550000
Honda,8,57239,Dealer,Petrol,Manual,18,1198,86.7,5,425000
Hyundai,2,35166,Dealer,Petrol,Manual,18.9,1197,81.86,5,669000
Datsun,3,30000,Individual,Petrol,Manual,22.5,999,67,5,255000
Maruti,5,68000,Dealer,Diesel,Manual,26.59,1248,74,5,475000
Maruti,7,100000,Individual,Diesel,Manual,23.4,1248,74,5,450000
Tata,2,68000,Dealer,Diesel,Manual,17,1956,138.1,5,1550000
Volkswagen,8,34000,Individual,Petrol,Manual,15.04,1598,103.6,5,400000
Ford,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000
Toyota,14,175000,Dealer,Diesel,Manual,12.8,2494,102,8,600000
Hyundai,1,20000,Individual,Petrol,Automatic,19.65,1197,86.8,5,700000
Mahindra,6,60000,Individual,Diesel,Automatic,16,2179,140,7,1400000
Maruti,2,52000,Individual,Petrol,Manual,23.1,998,67.04,5,400000
Maruti,5,33582,Dealer,Petrol,Automatic,19.12,1373,91.1,5,740000
Mahindra,6,150000,Dealer,Diesel,Manual,15.96,2523,62.1,7,550000
Volkswagen,10,27282,Dealer,Petrol,Manual,16.47,1198,73.9,5,285000
Audi,4,36000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,2090000
Maruti,3,33000,Dealer,Petrol,Manual,22,1197,81.8,5,650000
Honda,4,53000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,575000
Ford,2,15000,Individual,Petrol,Manual,19,1194,94.68,5,750000
Mahindra,10,120000,Individual,Diesel,Manual,13.6,2523,63,7,450000
Maruti,10,150000,Individual,Diesel,Manual,22.9,1248,74,5,255000
Maruti,1,20000,Individual,Petrol,Manual,21.01,1197,81.8,5,700000
Hyundai,3,40000,Individual,Diesel,Manual,22,1582,126.2,5,975000
Toyota,4,29244,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1765000
Hyundai,5,30000,Dealer,Petrol,Manual,15.8,1591,121.3,5,895000
BMW,3,43000,Dealer,Diesel,Automatic,18.59,2993,261.49,5,4650000
Honda,5,93877,Individual,Petrol,Manual,17.8,1497,117.3,5,800000
Renault,3,39000,Individual,Petrol,Manual,25.17,799,53.3,5,325000
Toyota,5,56000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1625000
Maruti,4,53000,Dealer,Diesel,Manual,27.39,1248,74,5,696000
Skoda,6,100000,Dealer,Petrol,Manual,15,1598,103.52,5,485000
Ford,6,85000,Individual,Diesel,Manual,25.83,1498,99,5,250000
Volkswagen,10,70000,Individual,Petrol,Manual,16.47,1198,73.9,5,380000
Audi,8,43000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1350000
Honda,6,35380,Dealer,Diesel,Manual,27.3,1498,98.6,5,660000
Renault,6,93292,Dealer,Diesel,Manual,19.64,1461,108.45,5,690000
Maruti,8,61000,Dealer,CNG,Manual,26.2,998,58.2,5,275000
Land Rover,9,87500,Dealer,Diesel,Automatic,12.7,2179,187.7,5,2550000
Skoda,6,33000,Dealer,Petrol,Automatic,14.3,1598,103.52,5,575000
Maruti,7,60000,Individual,Diesel,Manual,25.2,1248,74,5,465000
Audi,5,45000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,2600000
Hyundai,5,40000,Individual,Petrol,Manual,17.19,1197,81.86,5,500000
Maruti,4,15000,Individual,Diesel,Manual,24.3,1248,88.5,5,740000
Volkswagen,3,58000,Dealer,Petrol,Manual,16.2,1199,74,5,690000
Mahindra,2,20000,Individual,Diesel,Manual,15.4,2523,75,7,982000
Ford,4,35000,Dealer,Petrol,Automatic,14.8,1497,121.36,5,850000
Mahindra,4,65000,Dealer,Diesel,Automatic,16,1997,140,7,1175000
Maruti,7,100000,Dealer,Diesel,Manual,22.9,1248,74,5,485000
Hyundai,6,10000,Individual,Petrol,Manual,18.9,1197,82,5,350000
Hyundai,2,12000,Individual,Petrol,Manual,15.8,1591,121.3,5,1070000
Mahindra,5,37000,Dealer,Diesel,Manual,16,2179,140,7,995000
Maruti,3,77600,Dealer,Diesel,Automatic,28.4,1248,74,5,695000
Hyundai,2,17000,Dealer,Petrol,Manual,18.27,998,118.35,5,875000
Maruti,8,90145,Dealer,Diesel,Manual,28.4,1248,74,5,350000
Ford,8,57617,Individual,Diesel,Manual,20,1399,68.1,5,200000
Hyundai,9,60795,Dealer,Diesel,Manual,22.32,1582,126.3,5,635000
Hyundai,3,42700,Individual,Diesel,Manual,22,1582,126.2,5,860000
Hyundai,4,10000,Individual,Petrol,Manual,18.6,1197,81.83,5,700000
Hyundai,10,50000,Individual,Petrol,Manual,17.01,1591,121.3,5,170000
Maruti,8,100000,Individual,Diesel,Manual,22.9,1248,74,5,350000
Maruti,6,82000,Dealer,Petrol,Manual,16.1,1197,85,5,480000
Maruti,5,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,525000
Datsun,2,30000,Individual,Petrol,Automatic,19.59,1198,76.43,5,550000
Honda,8,78000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,500000
Maruti,3,40000,Individual,Petrol,Manual,19,1197,85.8,5,500000
Hyundai,6,5000,Individual,Petrol,Manual,20.36,1197,78.9,5,400000
Hyundai,6,21000,Dealer,Petrol,Manual,20.36,1197,78.9,5,365000
Hyundai,8,31178,Dealer,Petrol,Automatic,18.9,1197,81.86,5,400000
Renault,2,11000,Dealer,Petrol,Manual,23.01,999,67,5,450000
Ford,7,62000,Dealer,Diesel,Manual,23,1498,98.96,5,490000
Mahindra,5,120000,Individual,Diesel,Manual,15.96,2523,63,9,520000
Hyundai,4,70000,Individual,Petrol,Manual,17.01,1591,121.3,5,850000
Hyundai,6,29751,Dealer,Petrol,Manual,18.9,1197,82,5,512000
Maruti,1,10000,Individual,Petrol,Manual,22.05,796,47.3,5,370000
Mahindra,9,120000,Individual,Diesel,Manual,15.1,2179,140,7,780000
Maruti,4,66628,Dealer,CNG,Manual,26.6,998,58.16,5,415000
Maruti,9,11500,Individual,Petrol,Manual,20.92,998,67.1,5,210000
Maruti,4,61000,Dealer,Diesel,Manual,24.3,1248,88.5,5,654000
Maruti,4,70000,Dealer,Diesel,Manual,28.09,1248,88.5,5,795000
Hyundai,2,13800,Dealer,Petrol,Manual,20.7,1197,81.86,5,695000
BMW,2,7500,Dealer,Petrol,Automatic,14.28,1998,254.7,4,5700000
Ford,5,80000,Individual,Diesel,Manual,26.1,1498,99.23,5,600000
Maruti,14,55000,Individual,Petrol,Manual,19.7,796,46.3,5,150000
Honda,7,68000,Dealer,Diesel,Manual,26,1498,98.6,5,475000
Toyota,14,94000,Dealer,Diesel,Manual,12.99,2494,100,7,411000
Mercedes-Benz,4,26000,Dealer,Petrol,Automatic,12,1991,184,5,4150000
Maruti,4,29000,Dealer,Diesel,Manual,24.3,1248,88.5,5,985000
Mahindra,9,74000,Dealer,Diesel,Manual,15.1,2179,140,7,825000
Hyundai,7,57212,Dealer,Diesel,Manual,22.54,1396,88.73,5,550000
Toyota,11,158000,Dealer,Diesel,Manual,11.5,2982,171,7,1050000
Ford,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,660000
Honda,14,85000,Dealer,Petrol,Manual,17.7,1497,78,5,175000
Hyundai,2,8000,Dealer,Petrol,Manual,18.9,1197,81.86,5,635000
Volkswagen,8,58969,Dealer,Diesel,Manual,20.54,1598,103.6,5,350000
Maruti,10,115000,Dealer,Petrol,Manual,19.7,796,46.3,5,125000
Toyota,3,27000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1800000
Maruti,3,23000,Individual,Petrol,Automatic,22,1197,81.8,5,700000
Maruti,3,32000,Dealer,Petrol,Manual,17.5,1373,91.1,7,810000
Maruti,5,62000,Dealer,Petrol,Automatic,23.1,998,67.04,5,415000
Tata,3,34000,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1490000
Mahindra,7,98000,Dealer,Diesel,Manual,12.05,2179,120,8,745000
Renault,4,35000,Dealer,Petrol,Automatic,24.04,999,67,5,435000
Hyundai,10,47000,Dealer,Petrol,Manual,20.36,1197,78.9,5,195000
Maruti,7,38000,Dealer,Petrol,Manual,16.02,1373,93.7,7,585000
Toyota,8,151000,Individual,Diesel,Manual,12.99,2494,100,7,750000
Ford,10,68000,Individual,Diesel,Manual,20,1399,68,5,230000
Hyundai,9,55000,Individual,Diesel,Manual,22.32,1582,126.32,5,450000
Ford,3,5000,Individual,Petrol,Manual,17,1497,121.36,5,850000
Toyota,8,128000,Dealer,Diesel,Manual,12.99,2494,100.57,7,975000
Toyota,4,56000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1675000
Toyota,11,58980,Dealer,Diesel,Manual,12.8,2494,102,8,450000
Mahindra,3,21500,Individual,Diesel,Automatic,15.1,2179,152.87,7,1650000
Skoda,7,59864,Dealer,Diesel,Manual,18.7,1896,66,5,1100000
Maruti,8,50000,Individual,Petrol,Manual,20.51,998,67.04,5,292000
Hyundai,8,59000,Dealer,Diesel,Manual,23.5,1396,88.7,5,490000
Maruti,9,70000,Individual,Petrol,Manual,17.5,1298,85.8,5,370000
Maruti,7,78000,Individual,Diesel,Manual,26.21,1248,88.5,5,625000
Mahindra,5,46400,Dealer,Diesel,Manual,15.4,2179,120,7,1150000
Volkswagen,8,55322,Dealer,Petrol,Manual,16.47,1198,74,5,421000
Hyundai,8,59867,Dealer,Diesel,Manual,22.32,1582,126.32,5,450000
BMW,6,52000,Dealer,Diesel,Automatic,18.12,1995,190,5,1850000
Hyundai,7,151315,Dealer,Diesel,Manual,24,1120,70,5,300000
Renault,3,28000,Individual,Petrol,Manual,23.01,999,67,5,345000
Skoda,7,83300,Dealer,Diesel,Automatic,17.2,1968,138.03,5,1250000
Porsche,6,25000,Dealer,Diesel,Automatic,13.5,2967,240,5,6100000
Mercedes-Benz,12,56000,Dealer,Petrol,Automatic,11.74,1796,186,5,649000
Lexus,3,7622,Dealer,Petrol,Automatic,18.32,2499,194.3,5,6400000
Maruti,10,53000,Dealer,Petrol,Manual,23.95,998,67.05,5,235000
Renault,8,72354,Dealer,Diesel,Manual,19.64,1461,108.45,5,385000
Maruti,3,18000,Dealer,Petrol,Manual,22,1197,81.8,5,570000
Hyundai,3,15000,Individual,Diesel,Manual,22,1582,126.2,5,1240000
Mahindra,11,350000,Individual,Diesel,Manual,13.6,2523,63,7,325000
Hyundai,6,35000,Individual,Petrol,Manual,18.9,1197,82,5,356000
Tata,3,50000,Individual,Diesel,Manual,21.5,1497,108.5,5,950000
Datsun,5,50000,Individual,Petrol,Manual,19.44,1198,67,7,350000
Mercedes-Benz,7,75000,Dealer,Diesel,Automatic,14.84,2143,170,5,1475000
Mahindra,5,150000,Individual,Diesel,Manual,15.96,2523,63,9,500000
Maruti,8,55853,Dealer,CNG,Manual,33.54,998,67.04,5,349000
Mahindra,10,60000,Individual,Diesel,Manual,12.05,2179,120,8,556000
Maruti,5,90000,Individual,Diesel,Manual,26.59,1248,74,5,552000
Maruti,3,20000,Dealer,Petrol,Automatic,22,1197,81.8,5,725000
Honda,14,71000,Dealer,Petrol,Automatic,12.9,1799,130,5,225000
Volkswagen,7,80000,Dealer,Diesel,Manual,20.14,1498,88.8,5,325000
Hyundai,3,10000,Individual,Petrol,Manual,15.29,1591,121.3,5,1235000
Hyundai,5,50000,Individual,Diesel,Manual,23.9,1582,126.2,5,750000
Maruti,2,25000,Individual,Petrol,Automatic,23.1,998,67.04,5,530000
Maruti,3,20000,Individual,Diesel,Manual,28.4,1248,74,5,790000
Tata,4,30000,Individual,Petrol,Manual,23.84,1199,84,5,350000
Maruti,6,79806,Trustmark Dealer,Petrol,Manual,20.85,1197,83.14,5,430000
Skoda,9,110000,Dealer,Diesel,Manual,20.5,1598,103.5,5,440000
Hyundai,5,70000,Individual,Diesel,Manual,21.38,1396,88.7,5,900000
Volkswagen,3,15000,Individual,Petrol,Manual,18.78,999,75,5,595000
Maruti,4,46000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,550000
Maruti,10,100000,Individual,Diesel,Manual,22.9,1248,74,5,325000
Toyota,4,67000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1550000
Maruti,3,40000,Individual,Diesel,Automatic,28.4,1248,74.02,5,700000
Maruti,8,60000,Individual,Diesel,Manual,23.4,1248,74,5,550000
Maruti,9,81622,Dealer,Petrol,Manual,23.95,998,67.05,5,240000
BMW,6,40000,Dealer,Diesel,Automatic,21.76,1995,188,5,2800000
Maruti,7,53000,Individual,CNG,Manual,21.94,1196,63,5,395000
Hyundai,4,21000,Dealer,Diesel,Manual,24,1186,73.97,5,610000
Maruti,5,25000,Dealer,Diesel,Manual,24.52,1248,88.5,7,750000
Ford,6,65000,Dealer,Diesel,Manual,25.83,1498,99,5,490000
Maruti,4,40000,Individual,CNG,Manual,26.6,998,58.16,5,330000
Honda,7,78000,Dealer,Diesel,Manual,26,1498,98.6,5,550000
Renault,3,45000,Individual,Petrol,Manual,25.17,799,53.3,5,350000
Nissan,11,107000,Dealer,Diesel,Automatic,13.29,1995,147.6,5,440000
